subject,session,trial_type,f1,f2
def-1-16-08,1,cr,3909,3909
def-1-16-08,1,cr,3909,3909
def-1-16-08,1,cr,3909,3909
def-1-16-08,1,cr,9,9
def-1-16-08,1,cr,9,9
def-1-16-08,1,cr,1318,1318
def-1-16-08,1,cr,1318,1318
def-1-16-08,1,cr,1318,1318
def-1-16-08,1,cr,13,13
def-1-16-08,1,cr,13,13
def-1-16-08,1,cr,13,13
def-1-16-08,1,cr,13,13
def-1-16-08,1,cr,309,309
def-1-16-08,1,cr,1131,1131
def-1-16-08,1,cr,60,60
def-1-16-08,1,cr,60,60
def-1-16-08,1,cr,113,113
def-1-16-08,1,cr,140,140
def-1-16-08,1,cr,140,140
def-1-16-08,1,cr,140,140
def-1-16-08,1,cr,162,162
def-1-16-08,1,cr,2617,2617
def-1-16-08,1,cr,2617,2617
def-1-16-08,1,cr,2617,2617
def-1-16-08,1,cr,2617,2617
def-1-16-08,1,cr,7764,7764
def-1-16-08,1,cr,33,33
def-1-16-08,1,cr,33,33
def-1-16-08,1,cr,13,13
def-1-16-08,1,cr,51,51
def-1-16-08,1,cr,51,51
def-1-16-08,1,cr,28,28
def-1-16-08,1,cr,28,28
def-1-16-08,1,cr,28,28
def-1-16-08,1,cr,44,44
def-1-16-08,1,cr,176,176
def-1-16-08,1,cr,176,176
def-1-16-08,1,cr,7764,7764
def-1-16-08,1,cr,16,16
def-1-16-08,1,cr,16,16
def-1-16-08,1,cr,11,11
def-1-16-08,1,cr,3909,3909
def-1-16-08,1,cr,3909,3909
def-1-16-08,1,cr,3909,3909
def-1-16-08,1,cr,421,421
def-1-16-08,1,cr,13,13
def-1-16-08,1,cr,103,103
def-1-16-08,1,cr,103,103
def-1-16-08,1,cr,103,103
def-1-16-08,1,cr,723,723
def-1-16-08,1,cr,991,991
def-1-16-08,1,cr,991,991
def-1-16-08,1,cr,12,12
def-1-16-08,1,cr,12,12
def-1-16-08,1,cr,120,120
def-1-16-08,1,cr,120,120
def-1-16-08,1,cr,120,120
def-1-16-08,1,cr,7764,7764
def-1-16-08,1,cr,10,10
def-1-16-08,1,cr,10,10
def-1-16-08,1,cr,10,10
def-1-16-08,1,cr,10,10
def-1-16-08,1,cr,364,364
def-1-16-08,1,cr,400,400
def-1-16-08,1,cr,400,400
def-1-16-08,1,cr,7764,7764
def-1-16-08,1,cr,28,28
def-1-16-08,1,cr,28,28
def-1-16-08,1,cr,28,28
def-1-16-08,1,cr,28,28
def-1-16-08,1,cr,298,298
def-1-16-08,1,cr,11,11
def-1-16-08,1,cr,81,81
def-1-16-08,1,cr,81,81
def-1-16-08,1,cr,7764,7764
def-1-16-08,1,cr,53,53
def-1-16-08,1,cr,53,53
def-1-16-08,1,cr,795,795
def-1-16-08,1,cr,30,30
def-1-16-08,1,cr,30,30
def-1-16-08,1,cr,30,30
def-1-16-08,1,cr,30,30
def-1-16-08,1,fa,9,9
def-1-16-08,1,fa,165,165
def-1-16-08,1,fa,131,131
def-1-16-08,1,fa,131,131
def-1-16-08,1,fa,25,25
def-1-16-08,1,fa,421,421
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,83,83
def-1-16-08,1,fa,334,334
def-1-16-08,1,fa,882,882
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,382,382
def-1-16-08,1,fa,12,12
def-1-16-08,1,fa,26,26
def-1-16-08,1,fa,53,53
def-1-16-08,1,fa,53,53
def-1-16-08,1,fa,38,38
def-1-16-08,1,fa,1318,1318
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,73,73
def-1-16-08,1,fa,14,14
def-1-16-08,1,fa,237,237
def-1-16-08,1,fa,237,237
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,13,13
def-1-16-08,1,fa,13,13
def-1-16-08,1,fa,10,10
def-1-16-08,1,fa,382,382
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,169,169
def-1-16-08,1,fa,499,499
def-1-16-08,1,fa,382,382
def-1-16-08,1,fa,84,84
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,795,795
def-1-16-08,1,fa,421,421
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,34,34
def-1-16-08,1,fa,102,102
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,98,98
def-1-16-08,1,fa,237,237
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,237,237
def-1-16-08,1,fa,99,99
def-1-16-08,1,fa,268,268
def-1-16-08,1,fa,309,309
def-1-16-08,1,fa,156,156
def-1-16-08,1,fa,444,444
def-1-16-08,1,fa,287,287
def-1-16-08,1,fa,14,14
def-1-16-08,1,fa,664,664
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,13,13
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,192,192
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,10,10
def-1-16-08,1,fa,400,400
def-1-16-08,1,fa,11,11
def-1-16-08,1,fa,664,664
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,499,499
def-1-16-08,1,fa,21,21
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,882,882
def-1-16-08,1,fa,882,882
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,25,25
def-1-16-08,1,fa,14,14
def-1-16-08,1,fa,613,613
def-1-16-08,1,fa,85,85
def-1-16-08,1,fa,85,85
def-1-16-08,1,fa,29,29
def-1-16-08,1,fa,29,29
def-1-16-08,1,fa,51,51
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,882,882
def-1-16-08,1,fa,15,15
def-1-16-08,1,fa,1318,1318
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,364,364
def-1-16-08,1,fa,10,10
def-1-16-08,1,fa,252,252
def-1-16-08,1,fa,125,125
def-1-16-08,1,fa,16,16
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,34,34
def-1-16-08,1,fa,22,22
def-1-16-08,1,fa,664,664
def-1-16-08,1,fa,94,94
def-1-16-08,1,fa,54,54
def-1-16-08,1,fa,3909,3909
def-1-16-08,1,fa,153,153
def-1-16-08,1,fa,138,138
def-1-16-08,1,fa,9,9
def-1-16-08,1,fa,499,499
def-1-16-08,1,fa,382,382
def-1-16-08,1,fa,400,400
def-1-16-08,1,fa,66,66
def-1-16-08,1,fa,123,123
def-1-16-08,1,fa,268,268
def-1-16-08,1,fa,11,11
def-1-16-08,1,fa,81,81
def-1-16-08,1,fa,991,991
def-1-16-08,1,fa,268,268
def-1-16-08,1,fa,795,795
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,499,499
def-1-16-08,1,fa,237,237
def-1-16-08,1,fa,2617,2617
def-1-16-08,1,fa,37,37
def-1-16-08,1,fa,125,125
def-1-16-08,1,fa,13,13
def-1-16-08,1,fa,13,13
def-1-16-08,1,fa,121,121
def-1-16-08,1,fa,76,76
def-1-16-08,1,fa,52,52
def-1-16-08,1,fa,38,38
def-1-16-08,1,fa,31,31
def-1-16-08,1,fa,31,31
def-1-16-08,1,fa,116,116
def-1-16-08,1,fa,35,35
def-1-16-08,1,fa,882,882
def-1-16-08,1,fa,991,991
def-1-16-08,1,fa,12,12
def-1-16-08,1,fa,12,12
def-1-16-08,1,fa,12,12
def-1-16-08,1,fa,570,570
def-1-16-08,1,fa,268,268
def-1-16-08,1,fa,54,54
def-1-16-08,1,fa,499,499
def-1-16-08,1,fa,87,87
def-1-16-08,1,fa,991,991
def-1-16-08,1,fa,499,499
def-1-16-08,1,fa,49,49
def-1-16-08,1,fa,400,400
def-1-16-08,1,fa,14,14
def-1-16-08,1,fa,54,54
def-1-16-08,1,fa,882,882
def-1-16-08,1,fa,192,192
def-1-16-08,1,fa,192,192
def-1-16-08,1,fa,991,991
def-1-16-08,1,fa,570,570
def-1-16-08,1,fa,9,9
def-1-16-08,1,fa,113,113
def-1-16-08,1,fa,140,140
def-1-16-08,1,fa,140,140
def-1-16-08,1,fa,33,33
def-1-16-08,1,fa,13,13
def-1-16-08,1,fa,51,51
def-1-16-08,1,fa,145,145
def-1-16-08,1,fa,28,28
def-1-16-08,1,fa,28,28
def-1-16-08,1,fa,44,44
def-1-16-08,1,fa,44,44
def-1-16-08,1,fa,156,156
def-1-16-08,1,fa,103,103
def-1-16-08,1,fa,991,991
def-1-16-08,1,fa,12,12
def-1-16-08,1,fa,10,10
def-1-16-08,1,fa,364,364
def-1-16-08,1,fa,28,28
def-1-16-08,1,fa,28,28
def-1-16-08,1,fa,28,28
def-1-16-08,1,fa,298,298
def-1-16-08,1,fa,11,11
def-1-16-08,1,fa,11,11
def-1-16-08,1,fa,30,30
def-1-16-08,2,hit,24,67
def-1-16-08,2,hit,21,334
def-1-16-08,2,hit,3909,7764
def-1-16-08,2,hit,7764,142
def-1-16-08,2,hit,142,31
def-1-16-08,2,hit,3909,11
def-1-16-08,2,hit,11,1578
def-1-16-08,2,hit,1578,197
def-1-16-08,2,hit,3909,13
def-1-16-08,2,hit,1131,470
def-1-16-08,2,hit,142,2617
def-1-16-08,2,hit,3909,882
def-1-16-08,2,hit,7764,34
def-1-16-08,2,hit,12,2617
def-1-16-08,2,hit,96,165
def-1-16-08,2,hit,165,7764
def-1-16-08,2,hit,7764,15
def-1-16-08,2,hit,55,86
def-1-16-08,2,hit,25,3909
def-1-16-08,2,hit,3909,1977
def-1-16-08,2,hit,1977,7764
def-1-16-08,2,hit,7764,95
def-1-16-08,2,hit,1578,260
def-1-16-08,2,hit,260,7764
def-1-16-08,2,hit,12,2617
def-1-16-08,2,hit,2617,499
def-1-16-08,2,hit,499,7764
def-1-16-08,2,hit,7764,52
def-1-16-08,2,hit,287,7764
def-1-16-08,2,hit,309,2617
def-1-16-08,2,hit,1318,7764
def-1-16-08,2,hit,7764,15
def-1-16-08,2,hit,15,109
def-1-16-08,2,hit,109,2617
def-1-16-08,2,hit,60,1578
def-1-16-08,2,hit,192,7764
def-1-16-08,2,hit,13,135
def-1-16-08,2,hit,135,58
def-1-16-08,2,hit,58,81
def-1-16-08,2,hit,20,882
def-1-16-08,2,hit,470,298
def-1-16-08,2,hit,298,1318
def-1-16-08,2,hit,3909,99
def-1-16-08,2,hit,1977,1318
def-1-16-08,2,hit,1318,2617
def-1-16-08,2,hit,17,2617
def-1-16-08,2,hit,2617,7764
def-1-16-08,2,hit,7764,14
def-1-16-08,2,hit,14,2617
def-1-16-08,2,hit,3909,14
def-1-16-08,2,hit,14,212
def-1-16-08,2,hit,188,3909
def-1-16-08,2,hit,7764,10
def-1-16-08,2,hit,64,3909
def-1-16-08,2,hit,2617,382
def-1-16-08,2,hit,382,22
def-1-16-08,2,hit,16,7764
def-1-16-08,2,hit,7764,127
def-1-16-08,2,hit,98,55
def-1-16-08,2,hit,55,2617
def-1-16-08,2,hit,14,532
def-1-16-08,2,hit,162,470
def-1-16-08,2,hit,470,2617
def-1-16-08,2,hit,2617,7764
def-1-16-08,2,hit,613,7764
def-1-16-08,2,hit,7764,224
def-1-16-08,2,hit,3909,1977
def-1-16-08,2,hit,25,1318
def-1-16-08,2,hit,991,26
def-1-16-08,2,hit,26,107
def-1-16-08,2,hit,7764,421
def-1-16-08,2,hit,11,2617
def-1-16-08,2,hit,7764,400
def-1-16-08,2,hit,400,3909
def-1-16-08,2,hit,3909,2617
def-1-16-08,2,hit,2617,47
def-1-16-08,2,hit,570,334
def-1-16-08,2,hit,334,664
def-1-16-08,2,hit,252,991
def-1-16-08,2,hit,991,7764
def-1-16-08,2,hit,1578,112
def-1-16-08,2,hit,33,107
def-1-16-08,2,hit,1977,7764
def-1-16-08,2,hit,7764,16
def-1-16-08,2,hit,3909,180
def-1-16-08,2,hit,7764,197
def-1-16-08,2,hit,197,1977
def-1-16-08,2,hit,64,153
def-1-16-08,2,hit,499,24
def-1-16-08,2,hit,42,77
def-1-16-08,2,hit,7764,28
def-1-16-08,2,hit,12,7764
def-1-16-08,2,hit,7764,64
def-1-16-08,2,hit,64,3909
def-1-16-08,2,hit,20,2617
def-1-16-08,2,hit,3909,7764
def-1-16-08,2,hit,7764,23
def-1-16-08,2,hit,2617,382
def-1-16-08,2,hit,382,882
def-1-16-08,2,hit,70,17
def-1-16-08,2,hit,22,7764
def-1-16-08,2,hit,7764,1318
def-1-16-08,2,hit,1318,104
def-1-16-08,2,hit,2617,12
def-1-16-08,2,hit,470,7764
def-1-16-08,2,hit,14,3909
def-1-16-08,2,hit,150,12
def-1-16-08,2,hit,12,570
def-1-16-08,2,hit,3909,12
def-1-16-08,2,hit,3909,184
def-1-16-08,2,hit,184,7764
def-1-16-08,2,hit,532,176
def-1-16-08,2,hit,53,3909
def-1-16-08,2,hit,145,2617
def-1-16-08,2,hit,2617,36
def-1-16-08,2,hit,56,77
def-1-16-08,2,hit,77,364
def-1-16-08,2,hit,364,25
def-1-16-08,2,hit,3909,1131
def-1-16-08,2,hit,10,7764
def-1-16-08,2,hit,7764,3909
def-1-16-08,2,hit,3909,1977
def-1-16-08,2,hit,138,470
def-1-16-08,2,hit,470,3909
def-1-16-08,2,hit,3909,78
def-1-16-08,2,hit,1131,7764
def-1-16-08,2,hit,7764,723
def-1-16-08,2,hit,723,7764
def-1-16-08,2,hit,7764,237
def-1-16-08,2,hit,237,115
def-1-16-08,2,hit,32,7764
def-1-16-08,2,hit,1977,7764
def-1-16-08,2,hit,65,7764
def-1-16-08,2,hit,7764,41
def-1-16-08,2,hit,1318,2617
def-1-16-08,2,hit,2617,613
def-1-16-08,2,hit,613,2617
def-1-16-08,2,hit,664,3909
def-1-16-08,2,hit,3909,57
def-1-16-08,2,hit,1131,3909
def-1-16-08,2,hit,2617,1578
def-1-16-08,2,hit,162,1578
def-1-16-08,2,hit,991,15
def-1-16-08,2,hit,15,3909
def-1-16-08,2,hit,3909,882
def-1-16-08,2,hit,882,106
def-1-16-08,2,hit,10,1318
def-1-16-08,2,hit,1318,1977
def-1-16-08,2,hit,1977,7764
def-1-16-08,2,hit,7764,334
def-1-16-08,2,hit,334,3909
def-1-16-08,2,hit,3909,795
def-1-16-08,2,hit,9,13
def-1-16-08,2,hit,13,16
def-1-16-08,2,hit,25,321
def-1-16-08,2,hit,165,7764
def-1-16-08,2,hit,1131,58
def-1-16-08,2,hit,20,16
def-1-16-08,2,hit,16,3909
def-1-16-08,2,hit,3909,79
def-1-16-08,2,hit,79,7764
def-1-16-08,2,hit,7764,40
def-1-16-08,2,hit,40,882
def-1-16-08,2,hit,7764,10
def-1-16-08,2,hit,17,1578
def-1-16-08,2,hit,7764,35
def-1-16-08,2,hit,7764,2617
def-1-16-08,2,hit,2617,991
def-1-16-08,2,hit,991,35
def-1-16-08,2,hit,400,224
def-1-16-08,2,hit,224,3909
def-1-16-08,2,hit,2617,46
def-1-16-08,2,hit,46,7764
def-1-16-08,2,hit,268,1131
def-1-16-08,2,hit,172,7764
def-1-16-08,2,hit,7764,334
def-1-16-08,2,hit,334,62
def-1-16-08,2,hit,72,218
def-1-16-08,2,hit,58,20
def-1-16-08,2,hit,20,334
def-1-16-08,2,hit,334,64
def-1-16-08,2,hit,34,95
def-1-16-08,2,hit,2617,309
def-1-16-08,2,hit,135,11
def-1-16-08,2,hit,11,1977
def-1-16-08,2,hit,47,3909
def-1-16-08,2,hit,2617,37
def-1-16-08,2,hit,37,2617
def-1-16-08,2,hit,2617,11
def-1-16-08,2,miss,334,3909
def-1-16-08,2,miss,13,1131
def-1-16-08,2,miss,113,142
def-1-16-08,2,miss,34,12
def-1-16-08,2,miss,86,140
def-1-16-08,2,miss,188,29
def-1-16-08,2,miss,29,795
def-1-16-08,2,miss,237,11
def-1-16-08,2,miss,11,613
def-1-16-08,2,miss,41,1578
def-1-16-08,2,miss,7764,1977
def-1-16-08,2,miss,1578,192
def-1-16-08,2,miss,499,20
def-1-16-08,2,miss,20,19
def-1-16-08,2,miss,77,17
def-1-16-08,2,miss,17,20
def-1-16-08,2,miss,882,28
def-1-16-08,2,miss,99,145
def-1-16-08,2,miss,145,1977
def-1-16-08,2,miss,212,172
def-1-16-08,2,miss,10,25
def-1-16-08,2,miss,25,64
def-1-16-08,2,miss,127,98
def-1-16-08,2,miss,532,29
def-1-16-08,2,miss,400,30
def-1-16-08,2,miss,30,613
def-1-16-08,2,miss,172,202
def-1-16-08,2,miss,1977,25
def-1-16-08,2,miss,421,75
def-1-16-08,2,miss,75,11
def-1-16-08,2,miss,47,570
def-1-16-08,2,miss,22,252
def-1-16-08,2,miss,112,24
def-1-16-08,2,miss,24,218
def-1-16-08,2,miss,107,334
def-1-16-08,2,miss,334,1977
def-1-16-08,2,miss,16,1977
def-1-16-08,2,miss,180,287
def-1-16-08,2,miss,1977,64
def-1-16-08,2,miss,67,499
def-1-16-08,2,miss,1977,42
def-1-16-08,2,miss,28,12
def-1-16-08,2,miss,3909,23
def-1-16-08,2,miss,64,20
def-1-16-08,2,miss,13,70
def-1-16-08,2,miss,17,69
def-1-16-08,2,miss,104,49
def-1-16-08,2,miss,12,470
def-1-16-08,2,miss,12,121
def-1-16-08,2,miss,121,64
def-1-16-08,2,miss,21,28
def-1-16-08,2,miss,30,7764
def-1-16-08,2,miss,176,13
def-1-16-08,2,miss,13,882
def-1-16-08,2,miss,882,53
def-1-16-08,2,miss,36,176
def-1-16-08,2,miss,25,252
def-1-16-08,2,miss,1131,15
def-1-16-08,2,miss,15,47
def-1-16-08,2,miss,115,570
def-1-16-08,2,miss,15,613
def-1-16-08,2,miss,613,32
def-1-16-08,2,miss,99,444
def-1-16-08,2,miss,444,65
def-1-16-08,2,miss,30,444
def-1-16-08,2,miss,444,38
def-1-16-08,2,miss,38,1977
def-1-16-08,2,miss,110,39
def-1-16-08,2,miss,39,1131
def-1-16-08,2,miss,1578,17
def-1-16-08,2,miss,17,17
def-1-16-08,2,miss,17,991
def-1-16-08,2,miss,1578,184
def-1-16-08,2,miss,22,17
def-1-16-08,2,miss,50,32
def-1-16-08,2,miss,277,9
def-1-16-08,2,miss,113,9
def-1-16-08,2,miss,795,10
def-1-16-08,2,miss,10,80
def-1-16-08,2,miss,80,165
def-1-16-08,2,miss,13,1131
def-1-16-08,2,miss,58,570
def-1-16-08,2,miss,882,400
def-1-16-08,2,miss,10,129
def-1-16-08,2,miss,129,21
def-1-16-08,2,miss,1578,13
def-1-16-08,2,miss,35,70
def-1-16-08,2,miss,35,400
def-1-16-08,2,miss,1131,172
def-1-16-08,2,miss,15,72
def-1-16-08,2,miss,64,14
def-1-16-08,2,miss,14,45
def-1-16-08,2,miss,140,34
def-1-16-08,2,miss,309,14
def-1-16-08,2,miss,14,10
def-1-16-08,2,miss,202,34
def-1-16-08,2,miss,34,86
def-1-16-08,2,miss,499,991
def-1-16-08,2,miss,991,90
def-1-16-08,2,miss,90,26
def-1-16-08,2,miss,1977,47
def-1-16-08,2,miss,19,26
def-1-16-08,2,miss,26,11
def-1-16-08,2,cr,24,24
def-1-16-08,2,cr,24,24
def-1-16-08,2,cr,67,67
def-1-16-08,2,cr,21,21
def-1-16-08,2,cr,21,21
def-1-16-08,2,cr,334,334
def-1-16-08,2,cr,334,334
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,142,142
def-1-16-08,2,cr,142,142
def-1-16-08,2,cr,142,142
def-1-16-08,2,cr,31,31
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,11,11
def-1-16-08,2,cr,11,11
def-1-16-08,2,cr,1578,1578
def-1-16-08,2,cr,197,197
def-1-16-08,2,cr,197,197
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,13,13
def-1-16-08,2,cr,1131,1131
def-1-16-08,2,cr,470,470
def-1-16-08,2,cr,113,113
def-1-16-08,2,cr,142,142
def-1-16-08,2,cr,142,142
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,882,882
def-1-16-08,2,cr,882,882
def-1-16-08,2,cr,882,882
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,34,34
def-1-16-08,2,cr,34,34
def-1-16-08,2,cr,12,12
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,96,96
def-1-16-08,2,cr,96,96
def-1-16-08,2,cr,165,165
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,15,15
def-1-16-08,2,cr,15,15
def-1-16-08,2,cr,55,55
def-1-16-08,2,cr,86,86
def-1-16-08,2,cr,140,140
def-1-16-08,2,cr,140,140
def-1-16-08,2,cr,140,140
def-1-16-08,2,cr,140,140
def-1-16-08,2,cr,29,29
def-1-16-08,2,cr,795,795
def-1-16-08,2,cr,237,237
def-1-16-08,2,cr,237,237
def-1-16-08,2,cr,613,613
def-1-16-08,2,cr,613,613
def-1-16-08,2,cr,25,25
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,95,95
def-1-16-08,2,cr,95,95
def-1-16-08,2,cr,1578,1578
def-1-16-08,2,cr,260,260
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,12,12
def-1-16-08,2,cr,12,12
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,499,499
def-1-16-08,2,cr,499,499
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,52,52
def-1-16-08,2,cr,287,287
def-1-16-08,2,cr,287,287
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,309,309
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,15,15
def-1-16-08,2,cr,15,15
def-1-16-08,2,cr,15,15
def-1-16-08,2,cr,109,109
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,60,60
def-1-16-08,2,cr,60,60
def-1-16-08,2,cr,1578,1578
def-1-16-08,2,cr,192,192
def-1-16-08,2,cr,192,192
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,13,13
def-1-16-08,2,cr,13,13
def-1-16-08,2,cr,135,135
def-1-16-08,2,cr,58,58
def-1-16-08,2,cr,81,81
def-1-16-08,2,cr,81,81
def-1-16-08,2,cr,499,499
def-1-16-08,2,cr,499,499
def-1-16-08,2,cr,77,77
def-1-16-08,2,cr,77,77
def-1-16-08,2,cr,20,20
def-1-16-08,2,cr,20,20
def-1-16-08,2,cr,882,882
def-1-16-08,2,cr,882,882
def-1-16-08,2,cr,882,882
def-1-16-08,2,cr,28,28
def-1-16-08,2,cr,470,470
def-1-16-08,2,cr,298,298
def-1-16-08,2,cr,298,298
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,99,99
def-1-16-08,2,cr,99,99
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,17,17
def-1-16-08,2,cr,17,17
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,14,14
def-1-16-08,2,cr,14,14
def-1-16-08,2,cr,14,14
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,14,14
def-1-16-08,2,cr,14,14
def-1-16-08,2,cr,14,14
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,10,10
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,382,382
def-1-16-08,2,cr,382,382
def-1-16-08,2,cr,382,382
def-1-16-08,2,cr,22,22
def-1-16-08,2,cr,22,22
def-1-16-08,2,cr,16,16
def-1-16-08,2,cr,16,16
def-1-16-08,2,cr,16,16
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,98,98
def-1-16-08,2,cr,98,98
def-1-16-08,2,cr,98,98
def-1-16-08,2,cr,55,55
def-1-16-08,2,cr,55,55
def-1-16-08,2,cr,55,55
def-1-16-08,2,cr,55,55
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,14,14
def-1-16-08,2,cr,532,532
def-1-16-08,2,cr,29,29
def-1-16-08,2,cr,162,162
def-1-16-08,2,cr,470,470
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,400,400
def-1-16-08,2,cr,30,30
def-1-16-08,2,cr,30,30
def-1-16-08,2,cr,30,30
def-1-16-08,2,cr,613,613
def-1-16-08,2,cr,613,613
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,224,224
def-1-16-08,2,cr,224,224
def-1-16-08,2,cr,202,202
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,25,25
def-1-16-08,2,cr,25,25
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,1318,1318
def-1-16-08,2,cr,991,991
def-1-16-08,2,cr,991,991
def-1-16-08,2,cr,991,991
def-1-16-08,2,cr,26,26
def-1-16-08,2,cr,107,107
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,421,421
def-1-16-08,2,cr,11,11
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,2617,2617
def-1-16-08,2,cr,7764,7764
def-1-16-08,2,cr,400,400
def-1-16-08,2,cr,400,400
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,3909,3909
def-1-16-08,2,cr,2617,2617
